# BLASTP 2.2.13 [Nov-27-2005]
# Iteration: 1
# Query: BG13506 
# Database: /home/hqin/coat.protein07/genomes/_bacilli.genomes.012710.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BG13506	BCE33L1742	69.66	445	135	0	1	445	34	478	0.0	 864
BG13506	BCE_2008	68.76	445	139	0	1	445	34	478	0.0	 857
BG13506	BC_1925	68.31	445	141	0	1	445	34	478	0.0	 854
BG13506	NT02BT1930	68.99	445	138	0	1	445	34	478	0.0	 853
BG13506	BcerKBAB4_1799	68.39	446	141	0	1	446	34	479	0.0	 847
BG13506	BA_1924	68.76	445	139	0	1	445	34	478	0.0	 844
BG13506	Bmo3096	81.61	446	82	0	1	446	34	479	0.0	 829
BG13506	BG13506	100.00	446	0	0	1	446	1	446	0.0	 826
BG13506	BA_2018	55.88	451	191	2	1	444	33	482	0.0	 738
BG13506	BCE33L1830	55.65	451	192	2	1	444	33	482	0.0	 738
BG13506	BC_2016	55.88	451	191	2	1	444	33	482	0.0	 733
BG13506	NT02BT2014	55.43	451	193	2	1	444	38	487	0.0	 733
BG13506	BCE_2098	54.99	451	195	2	1	444	38	487	0.0	 732
BG13506	BcerKBAB4_1880	55.31	452	194	2	1	445	38	488	0.0	 726
BG13506	NT03BL2037	79.46	331	67	1	116	446	1	330	2e-173	 606
BG13506	NT03BL2036	74.77	107	27	0	1	107	34	140	3e-53	 206
# BLASTP 2.2.13 [Nov-27-2005]
# Iteration: 2
# Query: BG13506 
# Database: /home/hqin/coat.protein07/genomes/_bacilli.genomes.012710.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BG13506	BCE33L1742	69.66	445	135	0	1	445	34	478	0.0	 896
BG13506	BCE_2008	68.76	445	139	0	1	445	34	478	0.0	 888
BG13506	BC_1925	68.31	445	141	0	1	445	34	478	0.0	 886
BG13506	NT02BT1930	68.99	445	138	0	1	445	34	478	0.0	 882
BG13506	BcerKBAB4_1799	68.39	446	141	0	1	446	34	479	0.0	 876
BG13506	BA_1924	68.76	445	139	0	1	445	34	478	0.0	 872
BG13506	Bmo3096	81.61	446	82	0	1	446	34	479	0.0	 858
BG13506	BG13506	100.00	446	0	0	1	446	1	446	0.0	 856
BG13506	BA_2018	55.88	451	191	2	1	444	33	482	0.0	 758
BG13506	BCE33L1830	55.65	451	192	2	1	444	33	482	0.0	 756
BG13506	NT02BT2014	55.53	452	193	2	1	445	38	488	0.0	 753
BG13506	BCE_2098	55.09	452	195	2	1	445	38	488	0.0	 752
BG13506	BC_2016	55.88	451	191	2	1	444	33	482	0.0	 751
BG13506	BcerKBAB4_1880	55.31	452	194	2	1	445	38	488	0.0	 744
BG13506	NT03BL2037	79.46	331	67	1	116	446	1	330	6e-180	 627
BG13506	NT03BL2036	74.77	107	27	0	1	107	34	140	6e-54	 208
