# BLASTP 2.2.13 [Nov-27-2005]
# Iteration: 1
# Query: BG10499 
# Database: /home/hqin/coat.protein07/genomes/_bacilli.genomes.012710.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BG10499	BG10499	100.00	148	0	0	1	148	1	148	7e-55	 209
BG10499	BPUM_1103	74.66	146	36	1	1	146	4	148	2e-54	 207
BG10499	RBAM_011750	82.31	147	26	0	1	147	2	148	3e-54	 207
BG10499	RBAM_011760	46.36	151	76	4	1	148	6	154	7e-52	 199
BG10499	BG10498	45.70	151	77	4	1	148	5	153	1e-51	 198
BG10499	NT03BL1343	69.72	142	41	2	7	146	8	149	3e-51	 197
BG10499	BPUM_1105	45.39	152	77	4	1	148	6	155	6e-51	 196
BG10499	NT03BL1345	42.48	153	81	5	1	148	5	155	3e-48	 187
BG10499	BcerKBAB4_1128	30.72	153	92	6	1	144	8	155	2e-41	 164
BG10499	BA_1234	31.13	151	90	6	1	142	7	152	3e-41	 163
BG10499	BCE33L1115	31.13	151	90	6	1	142	7	152	3e-41	 163
BG10499	BC_1218	31.13	151	90	6	1	142	7	152	9e-41	 162
BG10499	BCE_1341	31.13	151	90	6	1	142	7	152	4e-40	 160
BG10499	NT02BT1268	32.00	150	90	5	1	142	7	152	2e-39	 157
BG10499	BCE_1345	29.87	154	91	7	1	142	7	155	8e-39	 156
BG10499	BCE33L1119	29.87	154	91	7	1	142	7	155	9e-39	 155
BG10499	BcerKBAB4_1132	29.68	155	91	7	1	142	8	157	1e-38	 155
BG10499	BA_1238	29.68	155	91	7	1	142	7	156	2e-38	 154
BG10499	BC_1222	29.03	155	92	7	1	142	7	156	6e-38	 152
BG10499	NT02BT1272	31.03	145	86	6	7	142	18	157	7e-38	 152
# BLASTP 2.2.13 [Nov-27-2005]
# Iteration: 2
# Query: BG10499 
# Database: /home/hqin/coat.protein07/genomes/_bacilli.genomes.012710.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BG10499	RBAM_011750	82.31	147	26	0	1	147	2	148	2e-57	 217
BG10499	BG10499	100.00	148	0	0	1	148	1	148	1e-56	 215
BG10499	BPUM_1103	75.69	144	35	0	3	146	5	148	2e-55	 211
BG10499	RBAM_011760	46.36	151	76	4	1	148	6	154	2e-54	 207
BG10499	BG10498	45.70	151	77	4	1	148	5	153	4e-54	 206
BG10499	BPUM_1105	45.39	152	77	4	1	148	6	155	6e-54	 206
BG10499	NT03BL1343	69.72	142	41	2	7	146	8	149	2e-52	 201
BG10499	NT03BL1345	42.48	153	81	5	1	148	5	155	7e-51	 196
BG10499	BA_1234	31.13	151	90	6	1	142	7	152	6e-47	 182
BG10499	BCE33L1115	31.13	151	90	6	1	142	7	152	6e-47	 182
BG10499	BcerKBAB4_1128	30.72	153	92	6	1	144	8	155	1e-46	 181
BG10499	BC_1218	31.13	151	90	6	1	142	7	152	3e-46	 180
BG10499	NT02BT1268	32.00	150	90	5	1	142	7	152	5e-46	 179
BG10499	BCE_1341	31.13	151	90	6	1	142	7	152	6e-46	 179
BG10499	BCE33L1119	29.87	154	91	7	1	142	7	155	3e-44	 174
BG10499	BCE_1345	29.87	154	91	7	1	142	7	155	3e-44	 173
BG10499	BA_1238	29.68	155	91	7	1	142	7	156	4e-44	 173
BG10499	BcerKBAB4_1132	29.68	155	91	7	1	142	8	157	8e-44	 172
BG10499	BC_1222	29.03	155	92	7	1	142	7	156	2e-43	 171
BG10499	NT02BT1272	31.03	145	86	6	7	142	18	157	3e-43	 170
