# BLASTP 2.2.13 [Nov-27-2005]
# Iteration: 1
# Query: BG10608 
# Database: /home/hqin/coat.protein07/genomes/_bacilli.genomes.012710.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BG10608	BG10608	100.00	181	0	0	1	181	1	181	3e-46	 180
BG10608	NT03BL4247	59.67	181	70	2	1	181	1	178	7e-42	 166
BG10608	RBAM_035170	73.29	161	40	1	21	181	26	183	6e-41	 163
BG10608	BPUM_3438	58.01	181	74	2	2	181	1	180	3e-40	 161
BG10608	NT03BC4431	50.86	116	52	2	71	181	38	153	6e-33	 137
BG10608	BcerKBAB4_5184	60.87	92	35	1	90	181	54	144	5e-30	 127
BG10608	BCE33L5089	61.96	92	34	1	90	181	51	141	8e-28	 120
BG10608	BH3827	37.44	195	107	4	1	181	5	198	2e-27	 118
BG10608	BCE_5520	36.52	178	76	3	4	181	1	141	9e-27	 116
BG10608	BA_5641	37.64	178	77	3	4	181	1	144	3e-26	 114
BG10608	NT02BT5378	37.64	178	77	3	4	181	1	144	3e-26	 114
BG10608	BC_5391	38.20	178	73	3	4	181	1	141	7e-26	 113
BG10608	NT03BL2502	12.43	169	122	6	1	165	1	147	8e-12	66.9
# BLASTP 2.2.13 [Nov-27-2005]
# Iteration: 2
# Query: BG10608 
# Database: /home/hqin/coat.protein07/genomes/_bacilli.genomes.012710.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BG10608	BG10608	100.00	181	0	0	1	181	1	181	7e-42	 166
BG10608	BPUM_3438	58.01	181	74	2	2	181	1	180	6e-41	 163
BG10608	NT03BL4247	59.67	181	70	2	1	181	1	178	5e-40	 160
BG10608	RBAM_035170	73.29	161	40	1	21	181	26	183	1e-37	 152
BG10608	NT03BC4431	50.86	116	52	2	71	181	38	153	1e-32	 136
BG10608	BCE_5520	36.52	178	76	3	4	181	1	141	6e-28	 120
BG10608	BCE33L5089	37.08	178	75	3	4	181	1	141	1e-26	 116
BG10608	BC_5391	38.20	178	73	3	4	181	1	141	1e-26	 115
BG10608	BH3827	37.44	195	107	4	1	181	5	198	2e-26	 115
BG10608	BA_5641	37.64	178	77	3	4	181	1	144	2e-26	 115
BG10608	NT02BT5378	37.64	178	77	3	4	181	1	144	2e-26	 115
BG10608	BcerKBAB4_5184	35.39	178	81	3	4	181	1	144	2e-23	 105
BG10608	NT03BL2502	13.02	169	121	6	1	165	1	147	2e-19	92.0
