BG10012	RBAM_037610	72.05	161	44	1	1	160	1	161	1e-62	 235
BG10012	BG10012	100.00	160	0	0	1	160	1	160	5e-62	 233
BG10012	NT02BT3082	60.00	160	63	1	1	160	1	159	1e-57	 218
BG10012	BA_3121	60.87	161	59	2	1	160	1	158	2e-57	 218
BG10012	BCE33L2830	59.38	160	64	1	1	160	1	159	2e-57	 217
BG10012	NT03BL4618	64.15	159	56	1	2	160	1	158	3e-52	 200
BG10012	RBAM_009440	18.09	188	122	4	4	160	23	209	2e-46	 181
BG10012	BPUM_0868	17.02	188	124	4	4	160	18	204	4e-46	 180
BG10012	Bmo1818	18.09	188	120	5	4	160	73	257	4e-46	 180
BG10012	BH3888	18.32	191	124	4	1	160	30	219	2e-45	 177
BG10012	BG11595	18.09	188	120	5	4	160	21	205	6e-45	 176
BG10012	NT03BL1031	18.52	189	124	2	2	160	10	198	7e-39	 156
BG10012	BG13779	23.91	138	64	1	23	160	1	97	5e-28	 120
BG10012	NT03BC1360	18.52	189	121	4	4	160	21	208	1e-27	 119
BG10012	RBAM_005870	36.25	80	51	0	81	160	19	98	1e-23	 106
BG10012	NT03BL2051	42.31	78	45	0	83	160	20	97	7e-16	79.9
BG10012	Bmo3202	38.46	78	48	0	83	160	7	84	5e-14	73.7
BG10012	Bmo1781	36.47	85	53	1	73	157	1	84	1e-13	72.6
BG10012	RBAM_005910	28.40	81	58	0	1	81	1	81	1e-12	69.5
BG10012	BG12271	28.75	80	57	0	2	81	1	80	1e-12	69.5
BG10012	BH0743	40.79	76	45	0	83	158	20	95	2e-12	68.7
BG10012	NT03BL2052	30.51	59	41	0	5	63	1	59	1e-11	65.6
BG10012	BG12270	39.76	83	49	1	75	157	16	97	2e-11	64.9
BG10012	BG13780	30.65	62	43	0	5	66	1	62	7e-11	63.3
BG10012	RBAM_005880	31.82	66	45	0	4	69	1	66	8e-11	63.3
BG10012	RBAM_005900	40.00	75	44	1	75	149	17	90	2e-10	62.2
BG10012	BH0742	32.14	56	38	0	4	59	2	57	2e-09	58.3
