# BLASTP 2.2.13 [Nov-27-2005]
# Iteration: 1
# Query: BG10012 
# Database: /home/hqin/coat.protein07/genomes/_bacilli.genomes.012710.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BG10012	RBAM_037610	72.05	161	44	1	1	160	1	161	1e-62	 235
BG10012	BG10012	100.00	160	0	0	1	160	1	160	5e-62	 233
BG10012	NT02BT3082	60.00	160	63	1	1	160	1	159	1e-57	 218
BG10012	BA_3121	60.87	161	59	2	1	160	1	158	2e-57	 218
BG10012	BCE33L2830	59.38	160	64	1	1	160	1	159	2e-57	 217
BG10012	NT03BL4618	64.15	159	56	1	2	160	1	158	3e-52	 200
BG10012	RBAM_009440	18.09	188	122	4	4	160	23	209	2e-46	 181
BG10012	BPUM_0868	17.02	188	124	4	4	160	18	204	4e-46	 180
BG10012	Bmo1818	18.09	188	120	5	4	160	73	257	4e-46	 180
BG10012	BH3888	18.32	191	124	4	1	160	30	219	2e-45	 177
BG10012	BG11595	18.09	188	120	5	4	160	21	205	6e-45	 176
BG10012	NT03BL1031	18.52	189	124	2	2	160	10	198	7e-39	 156
BG10012	BG13779	23.91	138	64	1	23	160	1	97	5e-28	 120
BG10012	NT03BC1360	18.52	189	121	4	4	160	21	208	1e-27	 119
BG10012	RBAM_005870	36.25	80	51	0	81	160	19	98	1e-23	 106
BG10012	NT03BL2051	42.31	78	45	0	83	160	20	97	7e-16	79.9
BG10012	Bmo3202	38.46	78	48	0	83	160	7	84	5e-14	73.7
BG10012	Bmo1781	36.47	85	53	1	73	157	1	84	1e-13	72.6
BG10012	RBAM_005910	28.40	81	58	0	1	81	1	81	1e-12	69.5
BG10012	BG12271	28.75	80	57	0	2	81	1	80	1e-12	69.5
BG10012	BH0743	40.79	76	45	0	83	158	20	95	2e-12	68.7
BG10012	NT03BL2052	30.51	59	41	0	5	63	1	59	1e-11	65.6
BG10012	BG12270	39.76	83	49	1	75	157	16	97	2e-11	64.9
BG10012	BG13780	30.65	62	43	0	5	66	1	62	7e-11	63.3
BG10012	RBAM_005880	31.82	66	45	0	4	69	1	66	8e-11	63.3
BG10012	RBAM_005900	40.00	75	44	1	75	149	17	90	2e-10	62.2
BG10012	BH0742	32.14	56	38	0	4	59	2	57	2e-09	58.3
# BLASTP 2.2.13 [Nov-27-2005]
# Iteration: 2
# Query: BG10012 
# Database: /home/hqin/coat.protein07/genomes/_bacilli.genomes.012710.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BG10012	BG10012	100.00	160	0	0	1	160	1	160	1e-57	 218
BG10012	RBAM_037610	72.05	161	44	1	1	160	1	161	2e-57	 218
BG10012	NT02BT3082	60.00	160	63	1	1	160	1	159	7e-54	 206
BG10012	BCE33L2830	59.38	160	64	1	1	160	1	159	1e-53	 205
BG10012	BA_3121	61.25	160	60	2	1	160	1	158	3e-52	 201
BG10012	NT03BL1031	18.52	189	124	2	2	160	10	198	2e-50	 194
BG10012	NT03BL4618	64.15	159	56	1	2	160	1	158	1e-48	 188
BG10012	BPUM_0868	17.02	188	124	4	4	160	18	204	4e-46	 180
BG10012	Bmo1818	18.09	188	120	5	4	160	73	257	1e-45	 179
BG10012	RBAM_009440	18.09	188	122	4	4	160	23	209	9e-45	 175
BG10012	BH3888	18.32	191	124	4	1	160	30	219	5e-44	 173
BG10012	BG11595	18.09	188	120	5	4	160	21	205	8e-44	 172
BG10012	NT03BC1360	18.52	189	121	4	4	160	21	208	3e-41	 164
BG10012	BG13779	23.91	138	64	1	23	160	1	97	3e-28	 121
BG10012	RBAM_005870	33.72	86	57	0	75	160	13	98	2e-27	 118
BG10012	Bmo1781	35.63	87	55	1	73	159	1	86	1e-25	 112
BG10012	NT03BL2051	39.76	83	50	0	78	160	15	97	2e-25	 111
BG10012	BG12270	39.29	84	50	1	74	157	15	97	1e-24	 109
BG10012	RBAM_005900	36.90	84	52	1	74	157	16	98	6e-24	 106
BG10012	Bmo3202	36.14	83	53	0	78	160	2	84	8e-24	 106
BG10012	BG12271	28.75	80	57	0	2	81	1	80	2e-20	95.6
BG10012	RBAM_005910	28.40	81	58	0	1	81	1	81	2e-20	94.8
BG10012	BH0743	38.27	81	50	0	78	158	15	95	3e-19	91.0
BG10012	NT03BL2052	30.00	60	42	0	5	64	1	60	2e-15	78.3
BG10012	BG13780	29.23	65	46	0	5	69	1	65	2e-13	71.7
BG10012	RBAM_005880	31.82	66	45	0	4	69	1	66	3e-13	70.9
BG10012	BH0742	28.57	63	45	0	4	66	2	64	2e-12	68.6
