BAWN4868 BA_4965	aligned_codons	60	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN0605 BA_0573	aligned_codons	269	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN5371 BA_5467	aligned_codons	163	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN2012 BA_2009	aligned_codons	660	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN3016 BA_3048	aligned_codons	290	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN4040 BA_4106	aligned_codons	92	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN2128 BA_2130	aligned_codons	288	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN0772 BA_0740	aligned_codons	696	dN	-0.0000	dS	0.0021	omega(dN/dS)	0.0000
BAWN0340 BA_0308	aligned_codons	256	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN2437 BA_2447	aligned_codons	194	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN5623 BA_5698	aligned_codons	196	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN0171 BA_0138	aligned_codons	120	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN5160 BA_5260	aligned_codons	414	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN2636 BA_2649	aligned_codons	412	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN0009 BA_5719	aligned_codons	657	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN0228 BA_0194	aligned_codons	546	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN2563 BA_2574	aligned_codons	176	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN0854 BA_0824	aligned_codons	354	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN3977 BA_4041	aligned_codons	94	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN1488 BA_1494	aligned_codons	173	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN3794 BA_3856	aligned_codons	297	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN5033 BA_5127	aligned_codons	226	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN4963 BA_5059	aligned_codons	168	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN0642 BA_0609	aligned_codons	477	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN0492 BA_0457	aligned_codons	160	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN4225 BA_4298	aligned_codons	139	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN5077 BA_5175	aligned_codons	219	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN2328 BA_2327	aligned_codons	117	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN4611 BA_4697	aligned_codons	277	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN4448 BA_4533	aligned_codons	147	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN2992 BA_3023	aligned_codons	80	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN2985 BA_3014	aligned_codons	178	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN4419 BA_4502	aligned_codons	367	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN3904 BA_3969	aligned_codons	299	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN3326 BA_3374	aligned_codons	190	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN2682 BA_2695	aligned_codons	121	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN3558 BA_3619	aligned_codons	74	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN3201 BA_3238	aligned_codons	199	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN0797 BA_0765	aligned_codons	114	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN4261 BA_4335	aligned_codons	123	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN2891 BA_2917	aligned_codons	273	dN	0.0019	dS	-0.0000	omega(dN/dS)	99.0000
BAWN3284 BA_3329	aligned_codons	41	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN2192 BA_2197	aligned_codons	145	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN3272 BA_3317	aligned_codons	426	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN0103 BA_0068	aligned_codons	465	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN4259 BA_4333	aligned_codons	397	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN4338 BA_4416	aligned_codons	171	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN0543 BA_0510	aligned_codons	243	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN1452 BA_1455	aligned_codons	246	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN0315 BA_0284	aligned_codons	248	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN1933 BA_1934	aligned_codons	233	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BAWN5381 BA_5478	aligned_codons	44	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
