BPUM_1929 BCE_5020	aligned_codons	265	dN	1.1362	dS	3.7479	omega(dN/dS)	0.3032
BPUM_2098 BCE_4921	aligned_codons	110	dN	0.8081	dS	2.9953	omega(dN/dS)	0.2698
BPUM_2081 BCE_4156	aligned_codons	397	dN	0.1482	dS	4.5073	omega(dN/dS)	0.0329
BPUM_1970 BCE_1672	aligned_codons	57	dN	0.2659	dS	1.7948	omega(dN/dS)	0.1482
BPUM_1109 BCE_1342	aligned_codons	160	dN	0.4498	dS	2.6150	omega(dN/dS)	0.1720
BPUM_0752 BCE_0541	aligned_codons	334	dN	0.4944	dS	3.8565	omega(dN/dS)	0.1282
BPUM_2135 BCE_4222	aligned_codons	323	dN	0.4407	dS	4.0137	omega(dN/dS)	0.1098
BPUM_0934 BCE_1109	aligned_codons	414	dN	0.5493	dS	4.1140	omega(dN/dS)	0.1335
BPUM_3081 BCE_5395	aligned_codons	626	dN	0.3940	dS	4.4843	omega(dN/dS)	0.0879
BPUM_0064 BCE_0073	aligned_codons	77	dN	0.2565	dS	1.6771	omega(dN/dS)	0.1530
BPUM_1569 BCE_3848	aligned_codons	312	dN	0.3965	dS	2.2098	omega(dN/dS)	0.1794
BPUM_1990 BCE_1646	aligned_codons	433	dN	0.5515	dS	4.0286	omega(dN/dS)	0.1369
BPUM_0872 BCE_1405	aligned_codons	307	dN	0.5351	dS	3.9287	omega(dN/dS)	0.1362
BPUM_1633 BCE_3737	aligned_codons	320	dN	0.2590	dS	3.8885	omega(dN/dS)	0.0666
BPUM_1041 BCE_0200	aligned_codons	182	dN	0.6055	dS	2.3316	omega(dN/dS)	0.2597
BPUM_2408 BCE_4498	aligned_codons	523	dN	0.4086	dS	2.3701	omega(dN/dS)	0.1724
BPUM_1500 BCE_3884	aligned_codons	174	dN	0.3747	dS	3.5034	omega(dN/dS)	0.1069
BPUM_2242 BCE_4360	aligned_codons	289	dN	0.2560	dS	1.7735	omega(dN/dS)	0.1444
BPUM_2638 BCE_4842	aligned_codons	92	dN	0.4926	dS	2.7135	omega(dN/dS)	0.1815
BPUM_1881 BCE_3600	aligned_codons	239	dN	0.6917	dS	3.6856	omega(dN/dS)	0.1877
BPUM_0195 BCE_0872	aligned_codons	260	dN	0.4101	dS	3.4276	omega(dN/dS)	0.1197
BPUM_0046 BCE_0058	aligned_codons	135	dN	0.7372	dS	2.3789	omega(dN/dS)	0.3099
BPUM_1106 BCE_2907	aligned_codons	161	dN	0.5491	dS	2.0168	omega(dN/dS)	0.2723
BPUM_1660 BCE_A0004	aligned_codons	236	dN	0.8508	dS	3.6197	omega(dN/dS)	0.2351
BPUM_3010 BCE_0663	aligned_codons	789	dN	0.3086	dS	1.8279	omega(dN/dS)	0.1688
BPUM_0379 BCE_3119	aligned_codons	253	dN	0.3637	dS	3.8219	omega(dN/dS)	0.0952
BPUM_1033 BCE_1282	aligned_codons	285	dN	0.2994	dS	1.9744	omega(dN/dS)	0.1517
BPUM_3375 BCE_5477	aligned_codons	399	dN	0.5341	dS	4.0725	omega(dN/dS)	0.1311
BPUM_1508 BCE_3877	aligned_codons	300	dN	0.1014	dS	2.7731	omega(dN/dS)	0.0366
BPUM_1368 BCE_4003	aligned_codons	615	dN	0.1018	dS	2.5757	omega(dN/dS)	0.0395
BPUM_2810 BCE_5044	aligned_codons	87	dN	0.5430	dS	3.0136	omega(dN/dS)	0.1802
BPUM_1380 BCE_3992	aligned_codons	308	dN	0.3159	dS	2.0534	omega(dN/dS)	0.1538
BPUM_0769 BCE_0755	aligned_codons	215	dN	0.7627	dS	3.5708	omega(dN/dS)	0.2136
BPUM_3688 BCE_5614	aligned_codons	618	dN	0.3873	dS	4.5437	omega(dN/dS)	0.0852
BPUM_3143 BCE_4630	aligned_codons	65	dN	0.6313	dS	2.7927	omega(dN/dS)	0.2260
BPUM_3032 BCE_5233	aligned_codons	249	dN	0.1679	dS	3.8074	omega(dN/dS)	0.0441
BPUM_2266 BCE_4385	aligned_codons	320	dN	0.2401	dS	4.0329	omega(dN/dS)	0.0595
BPUM_3073 BCE_5393	aligned_codons	230	dN	0.4394	dS	3.5787	omega(dN/dS)	0.1228
BPUM_3582 BCE_3075	aligned_codons	213	dN	0.2435	dS	1.8171	omega(dN/dS)	0.1340
BPUM_1952 BCE_1688	aligned_codons	214	dN	0.3088	dS	3.3345	omega(dN/dS)	0.0926
BPUM_2901 BCE_5113	aligned_codons	466	dN	0.4980	dS	4.1768	omega(dN/dS)	0.1192
BPUM_1709 BCE_3617	aligned_codons	655	dN	0.1354	dS	4.5395	omega(dN/dS)	0.0298
BPUM_0628 BCE_2144	aligned_codons	418	dN	0.7951	dS	2.4471	omega(dN/dS)	0.3249
BPUM_0813 BCE_0579	aligned_codons	93	dN	0.5538	dS	1.5513	omega(dN/dS)	0.3570
BPUM_0349 BCE_3546	aligned_codons	253	dN	0.3187	dS	3.2799	omega(dN/dS)	0.0972
BPUM_2021 BCE_1625	aligned_codons	387	dN	0.2917	dS	4.1445	omega(dN/dS)	0.0704
BPUM_1050 BCE_2582	aligned_codons	428	dN	1.0972	dS	1.9357	omega(dN/dS)	0.5668
