BA_3375 BAAU3315	aligned_codons	158	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_3715 BAAU3638	aligned_codons	190	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_5565 BAAU5449	aligned_codons	203	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_1363 BAAU1338	aligned_codons	61	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_1273 BAAU1252	aligned_codons	60	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_5649 BAAU5562	aligned_codons	330	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_3178 BAAU3133	aligned_codons	236	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_1754 BAAU1739	aligned_codons	366	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_4202 BAAU4122	aligned_codons	162	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_3373 BAAU3313	aligned_codons	374	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_1094 BAAU1087	aligned_codons	2224	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_2106 BAAU2082	aligned_codons	209	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_2578 BAAU2554	aligned_codons	191	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_2091 BAAU2068	aligned_codons	161	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_4982 BAAU4874	aligned_codons	60	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_4159 BAAU4081	aligned_codons	95	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_3531 BAAU3465	aligned_codons	259	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_2891 BAAU2858	aligned_codons	122	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_3136 BAAU3090	aligned_codons	476	dN	0.0009	dS	-0.0000	omega(dN/dS)	99.0000
BA_1566 BAAU1543	aligned_codons	56	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_2070 BAAU2046	aligned_codons	246	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_5182 BAAU5072	aligned_codons	222	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_0606 BAAU0625	aligned_codons	392	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_5122 BAAU5014	aligned_codons	376	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_5323 BAAU5212	aligned_codons	171	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_0166 BAAU0190	aligned_codons	188	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_4788 BAAU4685	aligned_codons	152	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_1136 BAAU1122	aligned_codons	116	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_4288 BAAU4204	aligned_codons	338	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_3279 BAAU3225	aligned_codons	400	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_1797 BAAU1778	aligned_codons	247	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_1522 BAAU1501	aligned_codons	203	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_1119 BAAU1107	aligned_codons	234	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_2678 BAAU2654	aligned_codons	338	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_3818 BAAU3739	aligned_codons	276	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_0609 BAAU0628	aligned_codons	477	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
BA_5101 BAAU4993	aligned_codons	96	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
