BH2508 RBAM_015560	aligned_codons	319	dN	0.3306	dS	4.1322	omega(dN/dS)	0.0800
BH3728 RBAM_033090	aligned_codons	299	dN	0.4884	dS	1.6382	omega(dN/dS)	0.2981
BH3970 RBAM_028330	aligned_codons	286	dN	0.5485	dS	3.8441	omega(dN/dS)	0.1427
BH1288 RBAM_012510	aligned_codons	115	dN	0.8069	dS	99.0000	omega(dN/dS)	0.0082
BH4054 RBAM_038060	aligned_codons	218	dN	0.5184	dS	2.0167	omega(dN/dS)	0.2571
BH0727 RBAM_018090	aligned_codons	461	dN	1.2452	dS	2.1064	omega(dN/dS)	0.5912
BH3018 RBAM_014070	aligned_codons	78	dN	0.5711	dS	0.8140	omega(dN/dS)	0.7016
BH2433 RBAM_016300	aligned_codons	166	dN	0.3859	dS	2.0936	omega(dN/dS)	0.1843
BH1621 RBAM_004900	aligned_codons	361	dN	0.6445	dS	1.6917	omega(dN/dS)	0.3810
BH1172 RBAM_030120	aligned_codons	229	dN	0.4141	dS	3.8145	omega(dN/dS)	0.1086
BH0297 RBAM_036200	aligned_codons	278	dN	0.2946	dS	3.9999	omega(dN/dS)	0.0736
BH3049 RBAM_025250	aligned_codons	196	dN	0.2883	dS	3.6597	omega(dN/dS)	0.0788
BH3625 RBAM_032600	aligned_codons	229	dN	0.7717	dS	3.6788	omega(dN/dS)	0.2098
BH2669 RBAM_013950	aligned_codons	240	dN	0.1403	dS	1.4635	omega(dN/dS)	0.0958
BH3422 RBAM_029370	aligned_codons	434	dN	0.3483	dS	1.7829	omega(dN/dS)	0.1953
BH2354 RBAM_017670	aligned_codons	218	dN	0.4205	dS	3.7163	omega(dN/dS)	0.1131
BH0889 RBAM_008180	aligned_codons	376	dN	0.2617	dS	3.5156	omega(dN/dS)	0.0744
BH2483 RBAM_015820	aligned_codons	90	dN	0.1774	dS	3.3758	omega(dN/dS)	0.0526
BH0530 RBAM_005080	aligned_codons	206	dN	0.7476	dS	3.7134	omega(dN/dS)	0.2013
BH0168 RBAM_001740	aligned_codons	145	dN	0.1839	dS	3.2771	omega(dN/dS)	0.0561
BH3660 RBAM_032840	aligned_codons	277	dN	1.2393	dS	1.4947	omega(dN/dS)	0.8291
BH0935 RBAM_005360	aligned_codons	338	dN	4.8870	dS	1.5197	omega(dN/dS)	3.2158
BH2474 RBAM_015900	aligned_codons	585	dN	1.2561	dS	2.3115	omega(dN/dS)	0.5434
BH3279 RBAM_027150	aligned_codons	422	dN	0.3393	dS	4.3027	omega(dN/dS)	0.0789
BH1805 RBAM_006610	aligned_codons	433	dN	1.1609	dS	1.6568	omega(dN/dS)	0.7007
BH0181 RBAM_024180	aligned_codons	241	dN	0.2178	dS	1.3412	omega(dN/dS)	0.1624
BH2534 RBAM_015370	aligned_codons	313	dN	0.2479	dS	1.7309	omega(dN/dS)	0.1432
BH3488 RBAM_029920	aligned_codons	799	dN	0.2940	dS	2.7439	omega(dN/dS)	0.1071
BH1211 RBAM_009110	aligned_codons	277	dN	0.6746	dS	2.2164	omega(dN/dS)	0.3044
BH3738 RBAM_033600	aligned_codons	275	dN	0.5247	dS	3.3223	omega(dN/dS)	0.1579
BH2242 RBAM_013510	aligned_codons	243	dN	0.3157	dS	3.9107	omega(dN/dS)	0.0807
BH2278 RBAM_033240	aligned_codons	213	dN	0.5106	dS	1.6992	omega(dN/dS)	0.3005
BH1266 RBAM_024520	aligned_codons	358	dN	0.7174	dS	2.1381	omega(dN/dS)	0.3356
BH0970 RBAM_028910	aligned_codons	161	dN	1.2953	dS	2.5504	omega(dN/dS)	0.5079
BH2873 RBAM_011350	aligned_codons	294	dN	0.7892	dS	3.8608	omega(dN/dS)	0.2044
BH3406 RBAM_029140	aligned_codons	51	dN	0.4623	dS	2.1184	omega(dN/dS)	0.2182
BH1215 RBAM_024950	aligned_codons	297	dN	0.4043	dS	1.4239	omega(dN/dS)	0.2840
BH0720 RBAM_016690	aligned_codons	1050	dN	1.2411	dS	1.3915	omega(dN/dS)	0.8919
BH1671 RBAM_020730	aligned_codons	156	dN	0.7056	dS	1.3638	omega(dN/dS)	0.5174
BH0870 RBAM_033300	aligned_codons	180	dN	0.5914	dS	2.9758	omega(dN/dS)	0.1987
BH2626 RBAM_014700	aligned_codons	93	dN	0.2766	dS	1.9464	omega(dN/dS)	0.1421
BH1607 RBAM_021170	aligned_codons	499	dN	0.6407	dS	4.3709	omega(dN/dS)	0.1466
BH1140 RBAM_036040	aligned_codons	367	dN	0.2227	dS	4.1757	omega(dN/dS)	0.0533
BH3186 RBAM_026370	aligned_codons	459	dN	0.2459	dS	3.4203	omega(dN/dS)	0.0719
BH1595 RBAM_030280	aligned_codons	210	dN	0.3861	dS	3.7566	omega(dN/dS)	0.1028
BH1716 RBAM_020000	aligned_codons	146	dN	0.2640	dS	2.5288	omega(dN/dS)	0.1044
BH3486 RBAM_029900	aligned_codons	595	dN	0.2080	dS	4.5440	omega(dN/dS)	0.0458
BH3115 RBAM_037680	aligned_codons	170	dN	0.5909	dS	3.5217	omega(dN/dS)	0.1678
BH3260 RBAM_027000	aligned_codons	285	dN	0.3057	dS	3.9403	omega(dN/dS)	0.0776
BH3404 RBAM_029120	aligned_codons	237	dN	0.4605	dS	2.8548	omega(dN/dS)	0.1613
BH1585 RBAM_030310	aligned_codons	328	dN	0.5218	dS	1.2395	omega(dN/dS)	0.4210
BH3614 RBAM_032500	aligned_codons	546	dN	0.8392	dS	3.2423	omega(dN/dS)	0.2588
BH0047 RBAM_000430	aligned_codons	247	dN	0.4029	dS	3.9034	omega(dN/dS)	0.1032
BH2676 RBAM_031430	aligned_codons	514	dN	0.6160	dS	3.1355	omega(dN/dS)	0.1965
BH1709 RBAM_030630	aligned_codons	204	dN	0.3656	dS	1.6858	omega(dN/dS)	0.2169
BH1511 RBAM_010580	aligned_codons	287	dN	0.3018	dS	4.0343	omega(dN/dS)	0.0748
 	aligned_codons	0	dN		dS		omega(dN/dS)	
BH1063 RBAM_017980	aligned_codons	384	dN	0.3819	dS	2.3879	omega(dN/dS)	0.1599
BH3093 RBAM_025520	aligned_codons	210	dN	0.2157	dS	2.1890	omega(dN/dS)	0.0985
BH2372 RBAM_016850	aligned_codons	539	dN	0.2463	dS	1.8881	omega(dN/dS)	0.1304
BH2360 RBAM_017260	aligned_codons	449	dN	0.1648	dS	4.3082	omega(dN/dS)	0.0383
BH2970 RBAM_016270	aligned_codons	682	dN	0.3629	dS	4.6326	omega(dN/dS)	0.0783
