NT02BT2889 BAAU2911	aligned_codons	657	dN	0.0013	dS	0.0295	omega(dN/dS)	0.0455
NT02BT0119 BAAU0113	aligned_codons	170	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
NT02BT2332 BAAU2360	aligned_codons	191	dN	0.0111	dS	0.0341	omega(dN/dS)	0.3268
NT02BT5036 BAAU5163	aligned_codons	147	dN	0.0087	dS	0.0559	omega(dN/dS)	0.1551
NT02BT0377 BAAU0344	aligned_codons	455	dN	0.0010	dS	0.0062	omega(dN/dS)	0.1545
NT02BT0054 BAAU0066	aligned_codons	282	dN	0.0014	dS	0.0490	omega(dN/dS)	0.0293
NT02BT4703 BAAU4850	aligned_codons	550	dN	-0.0000	dS	0.0280	omega(dN/dS)	0.0000
NT02BT4129 BAAU4267	aligned_codons	407	dN	0.0171	dS	0.0791	omega(dN/dS)	0.2158
NT02BT3385 BAAU3365	aligned_codons	513	dN	0.0008	dS	0.0501	omega(dN/dS)	0.0163
NT02BT5145 BAAU5287	aligned_codons	75	dN	0.0176	dS	0.0318	omega(dN/dS)	0.5540
NT02BT1453 BAAU1413	aligned_codons	147	dN	-0.0000	dS	0.0327	omega(dN/dS)	0.0000
NT02BT2189 BAAU2212	aligned_codons	310	dN	0.0027	dS	0.0053	omega(dN/dS)	0.5111
NT02BT1415 BAAU1374	aligned_codons	49	dN	-0.0000	dS	-0.0000	omega(dN/dS)	99.0000
NT02BT0590 BAAU0589	aligned_codons	223	dN	0.0060	dS	0.0977	omega(dN/dS)	0.0614
NT02BT4950 BAAU5079	aligned_codons	163	dN	0.0055	dS	0.0506	omega(dN/dS)	0.1085
NT02BT2841 BAAU2861	aligned_codons	147	dN	-0.0000	dS	0.0343	omega(dN/dS)	0.0000
NT02BT3685 BAAU3682	aligned_codons	79	dN	-0.0000	dS	0.0599	omega(dN/dS)	0.0000
NT02BT0490 BAAU0506	aligned_codons	67	dN	0.1081	dS	0.3264	omega(dN/dS)	0.3312
NT02BT3843 BAAU3921	aligned_codons	293	dN	-0.0000	dS	0.0055	omega(dN/dS)	0.0000
NT02BT3637 BAAU3631	aligned_codons	158	dN	0.0052	dS	0.0725	omega(dN/dS)	0.0717
NT02BT2629 BAAU2635	aligned_codons	388	dN	0.0011	dS	0.0142	omega(dN/dS)	0.0803
NT02BT1660 BAAU1632	aligned_codons	241	dN	0.0077	dS	0.0627	omega(dN/dS)	0.1234
NT02BT5235 BAAU5378	aligned_codons	399	dN	0.1336	dS	0.6160	omega(dN/dS)	0.2168
NT02BT0327 BAAU0304	aligned_codons	309	dN	0.0043	dS	0.0618	omega(dN/dS)	0.0688
NT02BT3793 BAAU3870	aligned_codons	118	dN	0.0105	dS	0.0311	omega(dN/dS)	0.3372
NT02BT0995 BAAU0949	aligned_codons	175	dN	0.0301	dS	0.0719	omega(dN/dS)	0.4192
NT02BT5323 BAAU5465	aligned_codons	174	dN	0.0069	dS	0.0906	omega(dN/dS)	0.0758
