# BLASTP 2.2.13 [Nov-27-2005]
# Iteration: 1
# Query: BG13415 
# Database: /home/hqin/coat.protein07/genomes/_bacilli.genomes.012710.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BG13415	RBAM_004870	7.69	117	90	4	1	113	20	122	7e-16	79.2
BG13415	RBAM_006720	7.84	102	77	3	1	88	19	117	1e-14	74.6
BG13415	Bmo12	12.68	71	57	2	1	69	49	116	3e-13	70.3
BG13415	BG11329	12.68	71	57	2	1	69	19	86	3e-13	69.9
BG13415	NT03BL0716	10.00	70	58	2	2	69	20	86	1e-12	68.4
BG13415	Bmo1428	8.51	94	70	3	2	93	20	99	1e-12	68.4
BG13415	BG12082	8.42	95	71	3	1	93	19	99	2e-12	68.0
BG13415	BPUM_0544	10.19	108	79	4	2	107	20	111	2e-12	68.0
BG13415	NT03BC2210	8.45	71	60	2	1	69	76	143	3e-11	63.4
BG13415	BCE_3763	13.16	114	79	4	2	98	40	150	1e-10	61.5
BG13415	BcerKBAB4_2127	13.74	131	86	5	2	118	20	137	4e-10	59.9
BG13415	BC_2261	14.74	95	64	3	1	81	21	112	6e-10	59.5
BG13415	BCE_2343	14.74	95	64	3	1	81	18	109	7e-10	59.1
BG13415	BC_4404	8.45	71	60	2	2	70	20	87	1e-09	58.4
BG13415	BCE33L2089	13.83	94	64	3	2	81	22	112	1e-09	58.4
BG13415	BA_2310	13.83	94	64	3	2	81	22	112	1e-09	58.4
BG13415	NT02BT2262	13.83	94	64	3	2	81	19	109	1e-09	58.4
BG13415	BCE_4494	9.86	71	59	2	2	70	21	88	2e-09	57.2
BG13415	NT02BT4402	9.86	71	59	2	2	70	20	87	2e-09	57.2
BG13415	BA_4640	9.86	71	59	2	2	70	21	88	2e-09	57.2
BG13415	BCE33L4154	9.86	71	59	2	2	70	21	88	2e-09	57.2
BG13415	BcerKBAB4_4257	8.45	71	60	2	2	70	21	88	8e-09	55.7
BG13415	BH0712	8.77	114	88	3	4	103	19	130	5e-08	53.0
BG13415	NT03BL3658	12.04	108	78	3	5	98	32	136	5e-08	53.0
BG13415	BG11931	11.11	117	83	4	2	104	23	132	2e-07	51.1
BG13415	RBAM_005600	12.07	116	79	4	2	100	25	134	5e-07	49.5
BG13415	RBAM_024890	7.45	94	68	3	1	82	19	105	7e-07	49.1
BG13415	RBAM_002860	9.86	71	59	2	2	70	20	87	1e-06	48.4
BG13415	BcerKBAB4_1630	12.61	111	80	3	2	98	22	129	2e-06	47.6
BG13415	BG12160	9.86	71	59	2	2	70	19	86	2e-06	47.6
BG13415	BCE_1832	12.61	111	80	3	2	98	22	129	3e-06	46.8
BG13415	BC_1701	12.61	111	80	4	2	98	22	129	4e-06	46.8
BG13415	BCE33L1581	12.04	108	78	3	5	98	25	129	5e-06	46.1
BG13415	BA_1756	12.04	108	78	3	5	98	25	129	6e-06	46.1
BG13415	BH1238	11.38	123	92	3	2	110	21	140	6e-06	46.1
BG13415	NT02BT1769	12.04	108	78	3	5	98	25	129	6e-06	46.1
BG13415	BPUM_1292	10.00	120	87	4	1	106	16	128	1e-05	44.9
BG13415	RBAM_026750	13.51	111	82	3	7	103	17	127	2e-05	44.5
BG13415	BG13415	100.00	46	0	0	1	46	1	46	4e-05	43.4
BG13415	NT03BC3831	11.21	116	75	5	6	104	36	140	2e-04	41.0
# BLASTP 2.2.13 [Nov-27-2005]
# Iteration: 2
# Query: BG13415 
# Database: /home/hqin/coat.protein07/genomes/_bacilli.genomes.012710.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BG13415	BcerKBAB4_2127	12.98	131	87	4	2	118	20	137	5e-23	 102
BG13415	RBAM_004870	9.40	117	88	4	1	113	20	122	9e-23	 101
BG13415	BPUM_0544	10.00	130	88	4	2	116	20	135	5e-22	99.5
BG13415	BCE_2343	12.88	132	88	4	1	118	18	136	1e-21	98.3
BG13415	BC_2261	12.88	132	88	4	1	118	21	139	1e-21	98.3
BG13415	Bmo1428	12.12	132	87	4	2	118	20	137	2e-21	97.2
BG13415	NT02BT2262	12.21	131	88	4	2	118	19	136	4e-21	96.4
BG13415	BCE33L2089	12.21	131	88	4	2	118	22	139	4e-21	96.4
BG13415	BA_2310	12.21	131	88	4	2	118	22	139	5e-21	96.0
BG13415	BG12082	12.03	133	88	4	1	118	19	137	7e-21	95.6
BG13415	BG11329	10.53	133	90	4	1	118	19	137	1e-20	95.3
BG13415	RBAM_026750	11.61	112	85	2	7	104	17	128	1e-20	95.3
BG13415	Bmo12	10.53	133	90	4	1	118	49	167	2e-20	94.1
BG13415	RBAM_006720	9.02	133	92	4	1	118	19	137	5e-20	92.9
BG13415	BG11931	11.38	123	88	4	2	110	23	138	8e-20	92.2
BG13415	BPUM_1292	10.17	118	89	3	1	104	16	130	9e-20	92.2
BG13415	RBAM_005600	11.86	118	81	4	2	102	25	136	1e-19	91.4
BG13415	NT03BL0716	13.08	107	75	4	2	106	20	110	3e-19	90.3
BG13415	NT03BC2210	9.60	125	101	4	1	118	76	195	1e-18	88.3
BG13415	BH0712	11.40	114	87	2	9	108	22	135	2e-18	87.9
